CMDLINE /raid/home/q619238/mambaforge/envs/qiro/bin/python3.9 time_test_run.py
MEM 1038.148438 1701177776.4462
MEM 1038.148438 1701177776.5803
MEM 1038.148438 1701177776.7147
MEM 1038.148438 1701177776.8489
MEM 1038.148438 1701177776.9830
MEM 1038.148438 1701177777.1203
MEM 1038.148438 1701177777.2565
MEM 1038.148438 1701177777.3931
MEM 1038.148438 1701177777.5287
MEM 1038.148438 1701177777.6634
MEM 1038.148438 1701177777.7977
MEM 1038.148438 1701177777.9311
MEM 1038.148438 1701177778.0648
MEM 1038.148438 1701177778.1981
MEM 1038.148438 1701177778.3321
MEM 1038.148438 1701177778.4655
MEM 1038.148438 1701177778.6013
MEM 1038.148438 1701177778.7385
MEM 1038.148438 1701177778.8732
MEM 1038.148438 1701177779.0074
MEM 1038.148438 1701177779.1410
MEM 1038.148438 1701177779.2750
MEM 1038.148438 1701177779.4086
MEM 1038.148438 1701177779.5419
MEM 1038.148438 1701177779.6754
MEM 1038.148438 1701177779.8094
MEM 1038.148438 1701177779.9433
MEM 1038.148438 1701177780.0770
MEM 1038.148438 1701177780.2102
MEM 1038.148438 1701177780.3472
MEM 1038.148438 1701177780.4816
MEM 1038.148438 1701177780.6173
MEM 1038.148438 1701177780.7528
MEM 1038.148438 1701177780.8875
MEM 1038.148438 1701177781.0226
MEM 1038.148438 1701177781.1718
MEM 1038.148438 1701177781.3978
MEM 1038.148438 1701177781.5397
MEM 1038.148438 1701177781.6733
MEM 1038.148438 1701177781.8069
MEM 1038.148438 1701177781.9443
MEM 1038.148438 1701177782.0786
MEM 1038.148438 1701177782.2123
MEM 1038.148438 1701177782.3461
MEM 1038.148438 1701177782.4800
MEM 1038.148438 1701177782.6140
MEM 1038.148438 1701177782.7478
MEM 1038.148438 1701177782.8814
MEM 1038.148438 1701177783.0151
MEM 1038.148438 1701177783.1490
MEM 1038.148438 1701177783.2830
MEM 1038.148438 1701177783.4168
MEM 1038.148438 1701177783.5533
MEM 1038.148438 1701177783.6868
MEM 1038.148438 1701177783.8203
MEM 1038.148438 1701177783.9530
MEM 1038.148438 1701177784.0864
MEM 1038.148438 1701177784.2193
MEM 1038.148438 1701177784.3521
MEM 1038.148438 1701177784.4853
MEM 1038.148438 1701177784.6187
MEM 1038.148438 1701177784.7536
MEM 1038.148438 1701177784.8879
MEM 1038.148438 1701177785.0222
MEM 1038.148438 1701177785.1572
MEM 1038.148438 1701177785.2921
MEM 1038.148438 1701177785.4260
MEM 1038.148438 1701177785.5595
MEM 1038.148438 1701177785.6937
MEM 1038.148438 1701177785.8275
MEM 1038.148438 1701177785.9623
MEM 1038.148438 1701177786.0964
MEM 1038.148438 1701177786.2297
MEM 1038.148438 1701177786.3630
MEM 1038.148438 1701177786.4964
MEM 1038.148438 1701177786.6330
MEM 1038.148438 1701177786.7677
MEM 1038.148438 1701177786.9017
MEM 1038.148438 1701177787.0355
MEM 1038.148438 1701177787.1705
MEM 1038.148438 1701177787.3045
MEM 1038.148438 1701177787.4386
MEM 1038.148438 1701177787.5722
MEM 1038.148438 1701177787.7079
MEM 1038.148438 1701177787.8433
MEM 1038.148438 1701177787.9782
MEM 1038.148438 1701177788.1121
MEM 1038.148438 1701177788.2503
MEM 1038.148438 1701177788.3864
MEM 1038.148438 1701177788.5203
MEM 1038.148438 1701177788.6542
MEM 1038.148438 1701177788.7882
MEM 1038.148438 1701177788.9216
MEM 1038.148438 1701177789.0553
MEM 1038.148438 1701177789.1887
MEM 1038.148438 1701177789.3223
MEM 1038.148438 1701177789.4556
MEM 1038.148438 1701177789.5905
MEM 1038.148438 1701177789.7246
MEM 1038.148438 1701177789.8615
MEM 1038.148438 1701177789.9954
MEM 1038.148438 1701177790.1294
MEM 1038.148438 1701177790.2636
MEM 1038.148438 1701177790.3978
MEM 1038.148438 1701177790.5314
MEM 1038.148438 1701177790.6663
MEM 1038.148438 1701177790.8021
MEM 1038.148438 1701177790.9361
MEM 1038.148438 1701177791.0695
MEM 1038.148438 1701177791.2024
MEM 1038.148438 1701177791.3361
MEM 1038.148438 1701177791.4713
MEM 1038.148438 1701177791.6047
MEM 1038.148438 1701177791.7385
MEM 1038.148438 1701177791.8729
MEM 1038.148438 1701177792.0078
MEM 1038.148438 1701177792.1415
MEM 1038.148438 1701177792.2764
MEM 1038.148438 1701177792.4105
MEM 1038.148438 1701177792.5452
MEM 1038.148438 1701177792.6794
MEM 1038.148438 1701177792.8139
MEM 1038.148438 1701177792.9498
MEM 1038.148438 1701177793.0859
MEM 1038.148438 1701177793.2228
MEM 1038.148438 1701177793.3568
MEM 1038.148438 1701177793.4898
MEM 1038.148438 1701177793.6231
MEM 1038.148438 1701177793.7571
MEM 1038.148438 1701177793.8909
MEM 1038.148438 1701177794.0240
MEM 1038.148438 1701177794.1577
MEM 1038.148438 1701177794.2918
MEM 1038.148438 1701177794.4257
MEM 1038.148438 1701177794.5632
MEM 1038.148438 1701177794.6988
MEM 1038.148438 1701177794.8328
MEM 1038.148438 1701177794.9674
MEM 1038.148438 1701177795.1015
MEM 1038.148438 1701177795.2357
MEM 1038.148438 1701177795.3693
MEM 1038.148438 1701177795.5033
MEM 1038.148438 1701177795.6386
MEM 1038.148438 1701177795.7718
MEM 1038.148438 1701177795.9056
MEM 1038.148438 1701177796.0384
MEM 1038.148438 1701177796.1747
MEM 1038.148438 1701177796.3087
MEM 1038.148438 1701177796.4422
MEM 1038.148438 1701177796.5758
MEM 1038.148438 1701177796.7098
MEM 1038.148438 1701177796.8445
MEM 1038.148438 1701177796.9785
MEM 1038.148438 1701177797.1130
MEM 1038.148438 1701177797.2467
MEM 1038.148438 1701177797.3816
MEM 1038.148438 1701177797.5160
MEM 1038.148438 1701177797.6508
MEM 1038.148438 1701177797.7862
MEM 1038.148438 1701177797.9210
MEM 1038.148438 1701177798.0563
MEM 1038.148438 1701177798.1903
MEM 1038.148438 1701177798.3238
MEM 1038.148438 1701177798.4569
MEM 1038.148438 1701177798.5904
MEM 1038.148438 1701177798.7240
MEM 1038.148438 1701177798.8578
MEM 1038.148438 1701177798.9915
MEM 1038.148438 1701177799.1252
MEM 1038.148438 1701177799.2600
MEM 1038.148438 1701177799.3948
MEM 1038.148438 1701177799.5285
MEM 1038.148438 1701177799.6623
MEM 1038.148438 1701177799.7961
MEM 1038.148438 1701177799.9296
MEM 1038.148438 1701177800.0640
MEM 1038.148438 1701177800.1975
MEM 1038.148438 1701177800.3315
MEM 1038.148438 1701177800.4670
MEM 1038.148438 1701177800.6007
MEM 1038.148438 1701177800.7346
MEM 1038.148438 1701177800.8705
MEM 1038.148438 1701177801.0050
MEM 1038.148438 1701177801.1390
MEM 1038.148438 1701177801.2736
MEM 1038.148438 1701177801.4084
MEM 1038.148438 1701177801.5421
MEM 1038.148438 1701177801.6754
MEM 1038.148438 1701177801.8098
MEM 1038.148438 1701177801.9441
MEM 1038.148438 1701177802.0779
MEM 1038.148438 1701177802.2120
MEM 1038.148438 1701177802.3467
MEM 1040.417969 1701177802.4851
MEM 1040.417969 1701177802.6207
MEM 1040.417969 1701177802.7553
MEM 1040.417969 1701177802.8907
MEM 1040.417969 1701177803.0243
MEM 1040.417969 1701177803.1586
MEM 1040.417969 1701177803.2929
MEM 1040.417969 1701177803.4271
MEM 1040.417969 1701177803.5604
MEM 1040.417969 1701177803.6939
MEM 1040.417969 1701177803.8271
MEM 1040.417969 1701177803.9610
MEM 1040.417969 1701177804.0979
MEM 1040.417969 1701177804.2316
MEM 1040.417969 1701177804.3656
MEM 1040.417969 1701177804.4994
MEM 1040.417969 1701177804.6336
MEM 1040.417969 1701177804.7679
MEM 1040.417969 1701177804.9020
MEM 1040.417969 1701177805.0355
MEM 1040.417969 1701177805.1697
MEM 1040.417969 1701177805.3048
MEM 1040.417969 1701177805.4385
MEM 1040.417969 1701177805.5723
MEM 1040.417969 1701177805.7074
MEM 1040.417969 1701177805.8408
MEM 1040.527344 1701177805.9744
MEM 1040.527344 1701177806.1079
MEM 1040.527344 1701177806.2421
MEM 1040.527344 1701177806.3761
MEM 1040.527344 1701177806.5097
MEM 1040.527344 1701177806.6437
MEM 1040.527344 1701177806.7771
MEM 1040.726562 1701177806.9117
MEM 1040.726562 1701177807.0458
MEM 1040.726562 1701177807.1811
MEM 1040.726562 1701177807.3165
MEM 1040.726562 1701177807.4515
MEM 1040.726562 1701177807.5855
MEM 1040.726562 1701177807.7207
MEM 1040.726562 1701177807.8546
MEM 1040.726562 1701177807.9879
MEM 1040.726562 1701177808.1217
MEM 1040.726562 1701177808.2553
MEM 1040.726562 1701177808.3887
MEM 1040.726562 1701177808.5222
MEM 1040.726562 1701177808.6553
MEM 1040.726562 1701177808.7915
MEM 1040.726562 1701177808.9266
MEM 1040.726562 1701177809.0606
MEM 1040.726562 1701177809.1941
MEM 1040.726562 1701177809.3282
MEM 1040.726562 1701177809.4616
MEM 1040.726562 1701177809.5951
MEM 1040.726562 1701177809.7282
MEM 1040.726562 1701177809.8622
MEM 1040.726562 1701177809.9955
MEM 1040.726562 1701177810.1301
MEM 1040.726562 1701177810.2637
MEM 1040.726562 1701177810.4004
MEM 1040.726562 1701177810.5335
MEM 1040.726562 1701177810.6668
MEM 1040.726562 1701177810.7994
MEM 1040.726562 1701177810.9326
MEM 1040.726562 1701177811.0668
MEM 1040.726562 1701177811.2013
MEM 1040.726562 1701177811.3360
MEM 1040.726562 1701177811.4704
MEM 1040.726562 1701177811.6038
MEM 1040.726562 1701177811.7376
MEM 1040.726562 1701177811.8708
MEM 1040.726562 1701177812.0070
MEM 1040.726562 1701177812.1398
MEM 1040.726562 1701177812.2737
MEM 1040.726562 1701177812.4070
MEM 1040.726562 1701177812.5429
MEM 1040.726562 1701177812.6763
MEM 1040.792969 1701177812.8096
MEM 1040.792969 1701177812.9428
MEM 1040.792969 1701177813.0763
MEM 1040.792969 1701177813.2104
MEM 1040.792969 1701177813.3449
MEM 1040.792969 1701177813.4791
MEM 1040.792969 1701177813.6147
MEM 1040.792969 1701177813.7496
MEM 1040.792969 1701177813.8837
MEM 1040.792969 1701177814.0170
MEM 1040.792969 1701177814.1504
MEM 1040.792969 1701177814.2831
MEM 1040.792969 1701177814.4166
MEM 1040.792969 1701177814.5500
MEM 1040.792969 1701177814.6839
MEM 1040.792969 1701177814.8167
MEM 1040.792969 1701177814.9516
MEM 1040.792969 1701177815.0852
MEM 1040.792969 1701177815.2203
MEM 1040.792969 1701177815.3548
MEM 1040.792969 1701177815.4895
MEM 1040.792969 1701177815.6241
MEM 1040.808594 1701177815.7586
MEM 1040.808594 1701177815.8924
MEM 1040.808594 1701177816.0269
MEM 1040.808594 1701177816.1626
MEM 1040.808594 1701177816.2967
MEM 1040.808594 1701177816.4316
MEM 1040.808594 1701177816.5650
MEM 1040.808594 1701177816.7005
MEM 1040.808594 1701177816.8355
MEM 1040.808594 1701177816.9708
MEM 1040.808594 1701177817.1057
MEM 1040.808594 1701177817.2408
MEM 1040.808594 1701177817.3768
MEM 1040.808594 1701177817.5109
MEM 1040.808594 1701177817.6450
MEM 1040.808594 1701177817.7784
MEM 1040.808594 1701177817.9137
MEM 1040.808594 1701177818.0476
MEM 1040.808594 1701177818.1816
MEM 1040.808594 1701177818.3183
MEM 1040.808594 1701177818.4539
MEM 1040.808594 1701177818.5881
MEM 1040.808594 1701177818.7233
MEM 1040.808594 1701177818.8573
MEM 1040.808594 1701177818.9913
MEM 1040.808594 1701177819.1257
MEM 1040.808594 1701177819.2606
MEM 1040.808594 1701177819.3949
MEM 1040.808594 1701177819.5292
MEM 1040.808594 1701177819.7228
MEM 1040.808594 1701177819.8899
MEM 1040.832031 1701177820.0453
MEM 1040.832031 1701177820.2407
MEM 1040.832031 1701177820.3772
MEM 1040.832031 1701177820.5116
MEM 1040.832031 1701177820.6459
MEM 1040.832031 1701177820.7799
MEM 1040.832031 1701177820.9130
MEM 1040.832031 1701177821.0467
MEM 1040.832031 1701177821.1810
MEM 1040.832031 1701177821.3153
MEM 1040.832031 1701177821.4486
MEM 1040.832031 1701177821.5853
MEM 1040.832031 1701177821.7195
MEM 1040.832031 1701177821.8534
MEM 1040.832031 1701177821.9877
MEM 1040.832031 1701177822.1269
MEM 1040.832031 1701177822.2642
MEM 1040.832031 1701177822.3984
MEM 1040.832031 1701177822.5326
MEM 1040.832031 1701177822.6651
MEM 1040.832031 1701177822.7981
MEM 1040.832031 1701177822.9309
MEM 1040.832031 1701177823.0639
MEM 1040.832031 1701177823.2011
MEM 1040.832031 1701177823.3349
MEM 1040.832031 1701177823.4686
MEM 1040.832031 1701177823.6031
MEM 1040.832031 1701177823.7380
MEM 1040.832031 1701177823.8727
MEM 1040.832031 1701177824.0069
MEM 1040.832031 1701177824.1411
MEM 1040.832031 1701177824.2753
MEM 1040.832031 1701177824.4100
MEM 1040.832031 1701177824.5447
MEM 1040.832031 1701177824.6799
MEM 1040.832031 1701177824.8167
MEM 1040.832031 1701177824.9514
MEM 1040.832031 1701177825.0861
MEM 1040.832031 1701177825.2209
MEM 1040.832031 1701177825.3558
MEM 1040.832031 1701177825.4907
MEM 1040.832031 1701177825.6256
MEM 1040.832031 1701177825.7606
MEM 1040.832031 1701177825.8954
MEM 1040.832031 1701177826.0295
MEM 1040.832031 1701177826.1632
MEM 1040.832031 1701177826.2972
MEM 1040.835938 1701177826.4332
MEM 1040.835938 1701177826.5669
MEM 1040.835938 1701177826.7012
MEM 1040.835938 1701177826.8354
MEM 1040.835938 1701177826.9709
MEM 1040.835938 1701177827.1062
MEM 1040.835938 1701177827.2404
MEM 1040.835938 1701177827.3743
MEM 1040.835938 1701177827.5081
MEM 1040.835938 1701177827.6419
MEM 1040.835938 1701177827.7768
MEM 1040.835938 1701177827.9120
MEM 1040.835938 1701177828.0470
MEM 1040.835938 1701177828.1817
MEM 1040.835938 1701177828.3155
MEM 1040.835938 1701177828.4495
MEM 1040.835938 1701177828.5832
MEM 1040.835938 1701177828.7174
MEM 1040.835938 1701177828.8513
MEM 1040.835938 1701177828.9850
MEM 1040.835938 1701177829.1186
MEM 1040.835938 1701177829.2538
MEM 1040.835938 1701177829.3885
MEM 1040.835938 1701177829.5246
MEM 1040.835938 1701177829.6610
MEM 1040.835938 1701177829.7947
MEM 1040.835938 1701177829.9290
MEM 1041.011719 1701177830.0639
MEM 1041.011719 1701177830.1975
MEM 1041.011719 1701177830.3308
MEM 1041.011719 1701177830.4641
MEM 1041.011719 1701177830.5969
MEM 1041.011719 1701177830.7312
MEM 1041.011719 1701177830.8662
MEM 1041.011719 1701177831.0006
MEM 1041.011719 1701177831.1354
MEM 1041.011719 1701177831.2704
MEM 1041.011719 1701177831.4040
MEM 1041.011719 1701177831.5384
MEM 1041.011719 1701177831.6711
MEM 1041.011719 1701177831.8056
MEM 1041.011719 1701177831.9404
MEM 1041.011719 1701177832.0743
MEM 1041.011719 1701177832.2072
MEM 1041.011719 1701177832.3404
MEM 1041.011719 1701177832.4733
MEM 1041.011719 1701177832.6065
MEM 1041.011719 1701177832.7406
MEM 1041.011719 1701177832.8753
MEM 1041.011719 1701177833.0094
MEM 1041.011719 1701177833.1435
MEM 1041.011719 1701177833.2782
MEM 1041.011719 1701177833.4123
MEM 1041.011719 1701177833.5461
MEM 1041.011719 1701177833.6806
MEM 1041.011719 1701177833.8152
MEM 1041.011719 1701177833.9482
MEM 1041.011719 1701177834.0814
MEM 1041.011719 1701177834.2163
MEM 1041.011719 1701177834.3514
MEM 1041.011719 1701177834.4861
MEM 1041.011719 1701177834.6195
MEM 1041.011719 1701177834.7530
MEM 1041.011719 1701177834.8869
MEM 1041.011719 1701177835.0206
MEM 1041.011719 1701177835.1543
MEM 1041.011719 1701177835.2872
MEM 1041.011719 1701177835.4213
MEM 1041.011719 1701177835.5552
MEM 1041.011719 1701177835.6885
MEM 1041.011719 1701177835.8223
MEM 1041.011719 1701177835.9566
MEM 1041.011719 1701177836.0908
MEM 1041.011719 1701177836.2243
MEM 1041.011719 1701177836.3585
MEM 1041.011719 1701177836.4914
MEM 1041.011719 1701177836.6265
MEM 1041.011719 1701177836.7595
MEM 1041.011719 1701177836.8934
MEM 1041.011719 1701177837.0276
MEM 1041.011719 1701177837.1608
MEM 1041.011719 1701177837.2946
MEM 1041.011719 1701177837.4293
MEM 1041.011719 1701177837.5648
MEM 1041.011719 1701177837.7007
MEM 1041.011719 1701177837.8349
MEM 1041.011719 1701177837.9689
MEM 1041.011719 1701177838.1023
MEM 1041.011719 1701177838.2363
MEM 1041.011719 1701177838.3697
MEM 1041.011719 1701177838.5035
MEM 1041.011719 1701177838.6369
MEM 1041.011719 1701177838.7709
MEM 1041.011719 1701177838.9041
MEM 1041.011719 1701177839.0382
MEM 1041.011719 1701177839.1732
MEM 1041.011719 1701177839.3084
MEM 1041.011719 1701177839.4425
MEM 1041.011719 1701177839.5763
MEM 1041.011719 1701177839.7099
MEM 1041.011719 1701177839.8432
MEM 1041.011719 1701177839.9764
MEM 1041.011719 1701177840.1092
MEM 1041.011719 1701177840.2431
MEM 1041.011719 1701177840.3770
MEM 1041.011719 1701177840.5102
MEM 1041.011719 1701177840.6441
MEM 1041.011719 1701177840.7788
MEM 1041.011719 1701177840.9135
MEM 1041.011719 1701177841.0470
MEM 1041.011719 1701177841.1806
MEM 1041.011719 1701177841.3142
MEM 1041.011719 1701177841.4495
MEM 1041.011719 1701177841.5865
MEM 1041.011719 1701177841.7252
MEM 1041.011719 1701177841.8603
MEM 1041.011719 1701177841.9940
MEM 1041.011719 1701177842.1269
MEM 1041.011719 1701177842.2599
MEM 1041.011719 1701177842.3954
MEM 1041.011719 1701177842.5305
MEM 1041.011719 1701177842.6650
MEM 1041.011719 1701177842.8003
MEM 1041.011719 1701177842.9350
MEM 1041.011719 1701177843.0690
MEM 1041.011719 1701177843.2024
MEM 1041.011719 1701177843.3362
MEM 1041.011719 1701177843.4695
MEM 1041.011719 1701177843.6034
MEM 1041.011719 1701177843.7368
MEM 1041.011719 1701177843.8720
MEM 1041.011719 1701177844.0069
MEM 1041.011719 1701177844.1423
MEM 1041.011719 1701177844.2755
MEM 1041.011719 1701177844.4104
MEM 1041.011719 1701177844.5448
MEM 1041.011719 1701177844.6790
MEM 1041.011719 1701177844.8124
MEM 1041.011719 1701177844.9463
MEM 1041.011719 1701177845.0799
MEM 1041.011719 1701177845.2145
MEM 1041.011719 1701177845.3490
MEM 1041.011719 1701177845.4830
MEM 1041.011719 1701177845.6185
MEM 1041.011719 1701177845.7538
MEM 1041.011719 1701177845.8888
MEM 1041.011719 1701177846.0237
MEM 1041.011719 1701177846.1574
MEM 1041.011719 1701177846.2920
MEM 1041.011719 1701177846.4263
MEM 1041.011719 1701177846.5599
MEM 1041.011719 1701177846.6931
MEM 1041.011719 1701177846.8258
MEM 1041.011719 1701177846.9593
MEM 1041.011719 1701177847.0925
MEM 1041.011719 1701177847.2289
MEM 1041.011719 1701177847.3646
MEM 1041.011719 1701177847.4984
MEM 1041.011719 1701177847.6325
MEM 1041.011719 1701177847.7672
MEM 1041.011719 1701177847.9012
MEM 1041.011719 1701177848.0348
MEM 1041.011719 1701177848.1704
MEM 1041.011719 1701177848.3052
MEM 1041.011719 1701177848.4411
MEM 1041.011719 1701177848.5761
MEM 1041.011719 1701177848.7107
MEM 1041.011719 1701177848.8484
MEM 1041.011719 1701177848.9832
MEM 1041.011719 1701177849.1172
MEM 1041.011719 1701177849.2514
MEM 1041.011719 1701177849.3858
MEM 1041.011719 1701177849.5192
MEM 1041.011719 1701177849.6529
MEM 1041.011719 1701177849.7864
MEM 1041.011719 1701177849.9209
MEM 1041.011719 1701177850.0547
MEM 1041.011719 1701177850.1881
MEM 1041.011719 1701177850.3212
MEM 1041.011719 1701177850.4576
MEM 1041.011719 1701177850.5921
MEM 1041.011719 1701177850.7258
MEM 1041.011719 1701177850.8597
MEM 1041.011719 1701177850.9933
MEM 1041.011719 1701177851.1282
MEM 1041.011719 1701177851.2630
MEM 1041.011719 1701177851.3972
MEM 1041.011719 1701177851.5315
MEM 1041.011719 1701177851.6659
MEM 1041.011719 1701177851.8003
MEM 1041.011719 1701177851.9345
MEM 1041.011719 1701177852.0717
MEM 1041.011719 1701177852.2055
MEM 1041.011719 1701177852.3406
MEM 1041.011719 1701177852.4761
MEM 1041.011719 1701177852.6107
MEM 1041.011719 1701177852.7457
MEM 1041.011719 1701177852.8795
MEM 1041.011719 1701177853.0134
MEM 1041.011719 1701177853.1468
MEM 1041.011719 1701177853.2809
MEM 1041.011719 1701177853.4142
MEM 1041.011719 1701177853.5500
MEM 1041.011719 1701177853.6882
MEM 1041.011719 1701177853.8231
MEM 1041.011719 1701177853.9573
MEM 1041.011719 1701177854.0918
MEM 1041.011719 1701177854.2260
MEM 1041.011719 1701177854.3597
MEM 1041.011719 1701177854.4931
MEM 1041.011719 1701177854.6268
MEM 1041.011719 1701177854.7604
MEM 1041.011719 1701177854.8938
MEM 1041.011719 1701177855.0276
MEM 1041.011719 1701177855.1609
MEM 1041.011719 1701177855.2987
MEM 1041.011719 1701177855.4338
MEM 1041.011719 1701177855.5681
MEM 1041.011719 1701177855.7023
MEM 1041.011719 1701177855.8358
MEM 1041.011719 1701177855.9714
MEM 1041.011719 1701177856.1068
MEM 1041.011719 1701177856.2410
MEM 1041.011719 1701177856.3752
MEM 1041.011719 1701177856.5091
MEM 1041.011719 1701177856.6427
MEM 1041.011719 1701177856.7762
MEM 1041.011719 1701177856.9134
MEM 1041.011719 1701177857.0478
MEM 1041.011719 1701177857.1818
MEM 1041.011719 1701177857.3151
MEM 1041.011719 1701177857.4493
MEM 1041.011719 1701177857.5828
MEM 1041.011719 1701177857.7178
MEM 1041.011719 1701177857.8527
MEM 1041.011719 1701177857.9865
MEM 1041.011719 1701177858.1206
MEM 1041.011719 1701177858.2544
MEM 1041.011719 1701177858.3899
MEM 1041.011719 1701177858.5277
MEM 1041.011719 1701177858.6624
MEM 1041.011719 1701177858.7961
MEM 1041.011719 1701177858.9306
MEM 1041.011719 1701177859.0650
MEM 1041.011719 1701177859.1985
MEM 1041.011719 1701177859.3317
MEM 1041.011719 1701177859.4649
MEM 1041.011719 1701177859.5987
MEM 1041.011719 1701177859.7326
MEM 1041.011719 1701177859.8653
MEM 1041.011719 1701177859.9995
MEM 1041.011719 1701177860.1347
MEM 1041.011719 1701177860.2685
MEM 1041.011719 1701177860.4028
MEM 1041.011719 1701177860.5371
MEM 1041.011719 1701177860.6701
MEM 1041.011719 1701177860.8056
MEM 1041.011719 1701177860.9396
MEM 1041.011719 1701177861.0731
MEM 1041.011719 1701177861.2070
MEM 1041.011719 1701177861.3416
MEM 1041.011719 1701177861.4760
MEM 1041.011719 1701177861.6095
MEM 1041.011719 1701177861.7456
MEM 1041.011719 1701177861.8800
MEM 1041.011719 1701177862.0147
MEM 1041.011719 1701177862.1495
MEM 1041.011719 1701177862.2836
MEM 1041.011719 1701177862.4179
MEM 1041.011719 1701177862.5524
MEM 1041.011719 1701177862.6865
MEM 1041.011719 1701177862.8201
MEM 1041.011719 1701177862.9535
MEM 1041.011719 1701177863.0869
MEM 1041.011719 1701177863.2227
MEM 1041.011719 1701177863.3578
MEM 1041.011719 1701177863.4922
MEM 1041.011719 1701177863.6260
MEM 1041.011719 1701177863.7600
MEM 1041.011719 1701177863.8943
MEM 1041.011719 1701177864.0286
MEM 1041.011719 1701177864.1628
MEM 1041.011719 1701177864.2966
MEM 1041.011719 1701177864.4304
MEM 1041.011719 1701177864.5645
MEM 1041.011719 1701177864.6983
MEM 1041.011719 1701177864.8326
MEM 1041.011719 1701177864.9685
MEM 1047.132812 1701177865.1029
MEM 1049.773438 1701177865.2375
MEM 1049.773438 1701177865.3714
MEM 1049.773438 1701177865.5048
MEM 1049.773438 1701177865.6401
MEM 1049.773438 1701177865.7739
MEM 1049.773438 1701177865.9074
MEM 1049.773438 1701177866.0417
MEM 1049.773438 1701177866.1761
MEM 1049.773438 1701177866.3104
MEM 1049.773438 1701177866.4447
MEM 1049.773438 1701177866.5800
MEM 1049.773438 1701177866.7133
MEM 1049.773438 1701177866.8479
MEM 1049.773438 1701177866.9830
MEM 1049.773438 1701177867.1173
MEM 1049.773438 1701177867.2523
MEM 1049.773438 1701177867.3867
MEM 1049.773438 1701177867.5216
MEM 1049.773438 1701177867.6552
MEM 1049.773438 1701177867.7894
MEM 1049.773438 1701177867.9229
MEM 1049.773438 1701177868.0603
MEM 1049.773438 1701177868.1958
MEM 1049.773438 1701177868.3295
MEM 1049.773438 1701177868.5238
MEM 1049.773438 1701177868.6618
MEM 1049.773438 1701177868.8175
MEM 1049.773438 1701177868.9525
MEM 1049.773438 1701177869.0865
MEM 1049.773438 1701177869.2199
MEM 1049.773438 1701177869.3539
MEM 1049.773438 1701177869.5681
MEM 1049.773438 1701177869.7103
MEM 1050.503906 1701177869.8446
MEM 1050.503906 1701177869.9790
MEM 1050.503906 1701177870.1133
MEM 1050.503906 1701177870.2477
MEM 1050.503906 1701177870.3819
MEM 1050.503906 1701177870.5176
MEM 1050.503906 1701177870.6519
MEM 1050.503906 1701177870.7860
MEM 1050.546875 1701177870.9202
MEM 1050.546875 1701177871.0541
MEM 1050.546875 1701177871.1882
MEM 1050.546875 1701177871.3251
MEM 1050.546875 1701177871.4600
MEM 1050.546875 1701177871.5947
MEM 1050.546875 1701177871.7290
MEM 1050.546875 1701177871.8625
MEM 1050.546875 1701177871.9976
MEM 1050.546875 1701177872.1320
MEM 1050.546875 1701177872.2667
MEM 1050.546875 1701177872.4002
MEM 1050.546875 1701177872.5343
MEM 1050.546875 1701177872.6678
MEM 1050.546875 1701177872.8017
MEM 1050.546875 1701177872.9388
MEM 1050.546875 1701177873.0737
MEM 1050.546875 1701177873.2084
MEM 1050.546875 1701177873.3427
MEM 1050.546875 1701177873.4773
MEM 1050.546875 1701177873.6117
MEM 1050.546875 1701177873.7461
MEM 1050.546875 1701177873.8807
MEM 1050.546875 1701177874.0143
MEM 1050.546875 1701177874.1482
MEM 1050.648438 1701177874.2815
MEM 1050.648438 1701177874.4152
MEM 1050.648438 1701177874.5501
MEM 1050.648438 1701177874.6839
MEM 1050.648438 1701177874.8185
MEM 1050.648438 1701177874.9533
MEM 1050.648438 1701177875.0880
MEM 1050.648438 1701177875.2223
MEM 1050.648438 1701177875.3580
MEM 1050.648438 1701177875.4918
MEM 1050.648438 1701177875.6251
MEM 1050.648438 1701177875.7583
MEM 1050.648438 1701177875.8916
MEM 1050.648438 1701177876.0246
MEM 1050.648438 1701177876.1594
MEM 1050.648438 1701177876.2929
MEM 1050.648438 1701177876.4268
MEM 1050.648438 1701177876.5608
MEM 1050.648438 1701177876.6943
MEM 1050.648438 1701177876.8279
MEM 1050.648438 1701177876.9620
MEM 1050.648438 1701177877.0957
MEM 1050.648438 1701177877.2302
MEM 1050.648438 1701177877.3643
MEM 1050.648438 1701177877.4978
MEM 1050.648438 1701177877.6326
MEM 1050.648438 1701177877.7679
MEM 1050.648438 1701177877.9023
MEM 1050.648438 1701177878.0361
MEM 1050.648438 1701177878.1703
MEM 1050.648438 1701177878.3039
MEM 1050.714844 1701177878.4380
MEM 1050.714844 1701177878.5721
MEM 1050.714844 1701177878.7062
MEM 1050.714844 1701177878.8400
MEM 1050.714844 1701177878.9738
MEM 1050.714844 1701177879.1066
MEM 1050.714844 1701177879.2400
MEM 1050.714844 1701177879.3741
MEM 1050.714844 1701177879.5079
MEM 1050.714844 1701177879.6413
MEM 1050.714844 1701177879.7755
MEM 1050.714844 1701177879.9089
MEM 1050.714844 1701177880.0432
MEM 1050.714844 1701177880.1781
MEM 1050.714844 1701177880.3117
MEM 1050.714844 1701177880.4447
MEM 1050.714844 1701177880.5778
MEM 1050.714844 1701177880.7102
MEM 1050.714844 1701177880.8431
