CMDLINE /Users/Q642074/miniconda3/envs/qiro/bin/python time_test_run.py
MEM 475.953125 1701179054.3656
MEM 474.953125 1701179054.4701
MEM 471.406250 1701179054.5784
MEM 471.406250 1701179054.6865
MEM 471.406250 1701179054.7936
MEM 397.265625 1701179054.8998
MEM 398.484375 1701179055.0081
MEM 398.890625 1701179055.1167
MEM 398.953125 1701179055.2219
MEM 399.203125 1701179055.3300
MEM 399.218750 1701179055.4370
MEM 399.218750 1701179055.5453
MEM 399.234375 1701179055.6534
MEM 424.562500 1701179055.7616
MEM 424.562500 1701179055.8696
MEM 424.562500 1701179055.9776
MEM 424.562500 1701179056.0856
MEM 424.562500 1701179056.1936
MEM 423.562500 1701179056.3015
MEM 422.562500 1701179056.4095
MEM 422.562500 1701179056.5173
MEM 422.562500 1701179056.6253
MEM 422.562500 1701179056.7333
MEM 422.562500 1701179056.8415
MEM 422.562500 1701179056.9495
MEM 422.562500 1701179057.0575
MEM 422.562500 1701179057.1655
MEM 422.562500 1701179057.2735
MEM 422.562500 1701179057.3815
MEM 423.328125 1701179057.4896
MEM 423.328125 1701179057.5957
MEM 423.328125 1701179057.7035
MEM 423.328125 1701179057.8115
MEM 423.328125 1701179057.9194
MEM 423.328125 1701179058.0274
MEM 423.328125 1701179058.1353
MEM 423.328125 1701179058.2433
MEM 423.343750 1701179058.3513
MEM 423.343750 1701179058.4568
MEM 423.343750 1701179058.5648
MEM 423.343750 1701179058.6728
MEM 423.343750 1701179058.7808
MEM 423.343750 1701179058.8889
MEM 423.343750 1701179058.9970
MEM 423.343750 1701179059.1050
MEM 423.343750 1701179059.2130
MEM 421.296875 1701179059.3209
MEM 421.296875 1701179059.4289
MEM 421.890625 1701179059.5367
MEM 423.906250 1701179059.6447
MEM 423.906250 1701179059.7527
MEM 423.906250 1701179059.8607
MEM 423.906250 1701179059.9687
MEM 423.906250 1701179060.0766
MEM 423.906250 1701179060.1845
MEM 423.906250 1701179060.2924
MEM 423.906250 1701179060.4004
MEM 425.531250 1701179060.5086
MEM 425.531250 1701179060.6128
MEM 423.906250 1701179060.7207
MEM 423.906250 1701179060.8286
MEM 423.906250 1701179060.9329
MEM 423.906250 1701179061.0408
MEM 423.906250 1701179061.1488
MEM 425.140625 1701179061.2568
MEM 427.515625 1701179061.3618
MEM 427.515625 1701179061.4698
MEM 424.906250 1701179061.5737
MEM 424.906250 1701179061.6816
MEM 424.906250 1701179061.7870
MEM 424.906250 1701179061.8950
MEM 423.906250 1701179062.0030
MEM 423.906250 1701179062.1109
MEM 423.906250 1701179062.2188
MEM 424.875000 1701179062.3267
MEM 424.890625 1701179062.4346
MEM 424.890625 1701179062.5426
MEM 426.468750 1701179062.6505
MEM 426.468750 1701179062.7586
MEM 423.906250 1701179062.8670
MEM 422.906250 1701179062.9750
MEM 422.906250 1701179063.0833
MEM 422.906250 1701179063.1870
MEM 425.375000 1701179063.2951
MEM 424.390625 1701179063.4030
MEM 424.390625 1701179063.5110
MEM 424.390625 1701179063.6189
MEM 425.375000 1701179063.7266
MEM 423.390625 1701179063.8308
MEM 423.390625 1701179063.9365
MEM 423.390625 1701179064.0446
MEM 425.500000 1701179064.1525
MEM 423.906250 1701179064.2607
MEM 423.906250 1701179064.3688
MEM 423.906250 1701179064.4767
MEM 423.906250 1701179064.5846
MEM 422.906250 1701179064.6927
MEM 422.906250 1701179064.8005
MEM 422.906250 1701179064.9085
MEM 422.906250 1701179065.0168
MEM 422.906250 1701179065.1214
MEM 422.906250 1701179065.2296
MEM 424.484375 1701179065.3345
MEM 431.218750 1701179065.4390
MEM 431.218750 1701179065.5469
MEM 425.906250 1701179065.6560
MEM 425.906250 1701179065.7640
MEM 425.906250 1701179065.8722
MEM 425.906250 1701179065.9805
MEM 424.906250 1701179066.0855
MEM 424.906250 1701179066.1897
MEM 424.906250 1701179066.2968
MEM 431.281250 1701179066.4051
MEM 431.562500 1701179066.5132
MEM 426.375000 1701179066.6216
MEM 426.375000 1701179066.7298
MEM 429.000000 1701179066.8380
MEM 432.812500 1701179066.9453
MEM 426.828125 1701179067.0536
MEM 426.828125 1701179067.1577
MEM 426.828125 1701179067.2630
MEM 426.828125 1701179067.3711
MEM 427.312500 1701179067.4795
MEM 427.312500 1701179067.5877
MEM 426.312500 1701179067.6959
MEM 426.312500 1701179067.8039
MEM 431.718750 1701179067.9119
MEM 434.546875 1701179068.0199
MEM 429.406250 1701179068.1279
MEM 429.406250 1701179068.2358
MEM 429.406250 1701179068.3439
MEM 429.578125 1701179068.4520
MEM 428.578125 1701179068.5608
MEM 426.546875 1701179068.6690
MEM 427.140625 1701179068.7764
MEM 429.218750 1701179068.8845
MEM 431.843750 1701179068.9924
MEM 431.312500 1701179069.1003
MEM 431.312500 1701179069.2083
MEM 431.312500 1701179069.3163
MEM 431.312500 1701179069.4244
MEM 431.312500 1701179069.5326
MEM 430.312500 1701179069.6409
MEM 430.312500 1701179069.7490
MEM 430.328125 1701179069.8574
MEM 430.328125 1701179069.9615
MEM 430.312500 1701179070.0695
MEM 430.312500 1701179070.1771
MEM 425.937500 1701179070.2852
MEM 425.546875 1701179070.3891
MEM 425.546875 1701179070.4928
MEM 425.546875 1701179070.6010
MEM 425.734375 1701179070.7095
MEM 425.968750 1701179070.8179
MEM 425.968750 1701179070.9260
MEM 424.984375 1701179071.0340
MEM 424.984375 1701179071.1390
MEM 424.984375 1701179071.2473
MEM 425.187500 1701179071.3511
MEM 425.187500 1701179071.4591
MEM 425.187500 1701179071.5671
MEM 425.187500 1701179071.6751
MEM 425.187500 1701179071.7831
MEM 426.625000 1701179071.8900
MEM 422.515625 1701179071.9937
MEM 422.562500 1701179072.1003
MEM 422.562500 1701179072.2058
MEM 422.562500 1701179072.3138
MEM 422.562500 1701179072.4221
MEM 422.562500 1701179072.5301
MEM 422.562500 1701179072.6351
MEM 425.765625 1701179072.7432
MEM 428.421875 1701179072.8517
MEM 427.328125 1701179072.9550
MEM 427.328125 1701179073.0635
MEM 427.328125 1701179073.1682
MEM 428.515625 1701179073.2769
MEM 428.515625 1701179073.3849
MEM 428.515625 1701179073.4931
MEM 428.515625 1701179073.6012
MEM 428.515625 1701179073.7092
MEM 428.515625 1701179073.8172
MEM 428.515625 1701179073.9253
MEM 428.515625 1701179074.0334
MEM 428.515625 1701179074.1414
MEM 428.515625 1701179074.2495
MEM 428.515625 1701179074.3576
MEM 428.515625 1701179074.4655
MEM 428.515625 1701179074.5735
MEM 428.515625 1701179074.6816
MEM 428.515625 1701179074.7896
MEM 428.515625 1701179074.8977
MEM 428.515625 1701179075.0056
MEM 428.515625 1701179075.1138
MEM 428.515625 1701179075.2218
MEM 428.515625 1701179075.3301
MEM 428.515625 1701179075.4381
MEM 428.515625 1701179075.5462
MEM 428.515625 1701179075.6542
MEM 428.515625 1701179075.7623
MEM 428.515625 1701179075.8703
MEM 428.515625 1701179075.9790
MEM 428.515625 1701179076.0821
MEM 428.515625 1701179076.1854
MEM 428.515625 1701179076.2935
MEM 428.515625 1701179076.4016
MEM 428.515625 1701179076.5097
MEM 428.515625 1701179076.6167
MEM 428.515625 1701179076.7248
MEM 428.515625 1701179076.8317
MEM 428.515625 1701179076.9401
MEM 428.609375 1701179077.0483
MEM 428.515625 1701179077.1563
MEM 428.515625 1701179077.2646
MEM 428.515625 1701179077.3727
MEM 428.515625 1701179077.4808
MEM 428.515625 1701179077.5887
MEM 428.515625 1701179077.6967
MEM 428.515625 1701179077.8046
MEM 428.515625 1701179077.9126
MEM 428.515625 1701179078.0185
MEM 428.515625 1701179078.1265
MEM 428.515625 1701179078.2345
MEM 428.515625 1701179078.3425
MEM 428.515625 1701179078.4506
MEM 428.515625 1701179078.5586
MEM 428.515625 1701179078.6666
MEM 428.515625 1701179078.7746
MEM 428.515625 1701179078.8827
MEM 428.515625 1701179078.9908
MEM 428.515625 1701179079.0988
MEM 428.515625 1701179079.2068
MEM 428.515625 1701179079.3149
MEM 428.515625 1701179079.4228
MEM 428.515625 1701179079.5308
MEM 428.515625 1701179079.6387
MEM 428.515625 1701179079.7467
MEM 428.515625 1701179079.8547
MEM 428.515625 1701179079.9628
MEM 428.515625 1701179080.0706
MEM 428.515625 1701179080.1787
MEM 428.515625 1701179080.2867
MEM 428.515625 1701179080.3949
MEM 428.515625 1701179080.5030
MEM 428.515625 1701179080.6110
MEM 428.515625 1701179080.7191
MEM 428.515625 1701179080.8272
MEM 428.515625 1701179080.9351
MEM 428.515625 1701179081.0432
MEM 428.609375 1701179081.1513
MEM 428.609375 1701179081.2564
MEM 428.609375 1701179081.3604
MEM 428.609375 1701179081.4684
MEM 428.609375 1701179081.5764
MEM 428.609375 1701179081.6797
MEM 428.609375 1701179081.7834
MEM 428.609375 1701179081.8914
MEM 428.609375 1701179081.9994
MEM 428.609375 1701179082.1076
MEM 428.609375 1701179082.2158
MEM 428.609375 1701179082.3243
MEM 428.609375 1701179082.4323
MEM 428.609375 1701179082.5402
MEM 428.671875 1701179082.6483
MEM 428.687500 1701179082.7566
MEM 428.703125 1701179082.8647
MEM 428.703125 1701179082.9728
MEM 428.703125 1701179083.0758
MEM 428.703125 1701179083.1838
MEM 428.703125 1701179083.2919
MEM 428.703125 1701179083.3999
MEM 428.703125 1701179083.5078
MEM 428.703125 1701179083.6158
MEM 428.703125 1701179083.7238
MEM 428.703125 1701179083.8319
MEM 428.703125 1701179083.9363
MEM 428.703125 1701179084.0445
MEM 428.703125 1701179084.1497
MEM 428.703125 1701179084.2577
MEM 428.703125 1701179084.3657
MEM 428.703125 1701179084.4737
MEM 428.703125 1701179084.5818
MEM 428.703125 1701179084.6897
MEM 428.703125 1701179084.7978
MEM 428.703125 1701179084.9059
MEM 428.703125 1701179085.0139
MEM 428.703125 1701179085.1224
MEM 428.703125 1701179085.2270
MEM 428.703125 1701179085.3350
MEM 428.703125 1701179085.4430
MEM 428.703125 1701179085.5510
MEM 428.703125 1701179085.6590
MEM 428.703125 1701179085.7670
MEM 428.703125 1701179085.8751
MEM 428.703125 1701179085.9828
MEM 428.703125 1701179086.0914
MEM 428.703125 1701179086.1996
MEM 428.703125 1701179086.3076
MEM 428.703125 1701179086.4156
MEM 428.703125 1701179086.5236
MEM 428.703125 1701179086.6318
MEM 428.703125 1701179086.7391
MEM 428.703125 1701179086.8430
MEM 428.703125 1701179086.9509
MEM 428.703125 1701179087.0589
MEM 428.703125 1701179087.1671
MEM 428.703125 1701179087.2723
MEM 428.703125 1701179087.3803
MEM 428.703125 1701179087.4883
MEM 428.703125 1701179087.5963
MEM 428.703125 1701179087.7043
MEM 428.703125 1701179087.8124
MEM 428.703125 1701179087.9208
MEM 418.718750 1701179088.0289
MEM 418.718750 1701179088.1370
MEM 418.718750 1701179088.2449
MEM 418.718750 1701179088.3530
MEM 418.718750 1701179088.4610
MEM 418.718750 1701179088.5656
MEM 419.218750 1701179088.6733
MEM 420.281250 1701179088.7790
MEM 418.984375 1701179088.8870
MEM 419.718750 1701179088.9949
MEM 425.937500 1701179089.1030
MEM 428.843750 1701179089.2110
MEM 421.859375 1701179089.3190
MEM 421.859375 1701179089.4272
MEM 421.859375 1701179089.5353
MEM 421.859375 1701179089.6436
MEM 422.296875 1701179089.7504
MEM 420.296875 1701179089.8540
MEM 420.296875 1701179089.9622
MEM 420.296875 1701179090.0701
MEM 420.296875 1701179090.1782
MEM 420.296875 1701179090.2859
MEM 419.296875 1701179090.3941
MEM 419.296875 1701179090.5022
MEM 421.937500 1701179090.6102
MEM 421.953125 1701179090.7182
MEM 420.953125 1701179090.8263
MEM 420.953125 1701179090.9343
MEM 422.234375 1701179091.0423
MEM 421.250000 1701179091.1504
MEM 421.250000 1701179091.2583
MEM 428.000000 1701179091.3662
MEM 436.656250 1701179091.4741
MEM 436.156250 1701179091.5792
MEM 425.156250 1701179091.6876
MEM 425.156250 1701179091.7957
MEM 425.156250 1701179091.9037
MEM 425.156250 1701179092.0117
MEM 421.156250 1701179092.1197
MEM 421.156250 1701179092.2277
MEM 421.156250 1701179092.3319
MEM 421.156250 1701179092.4387
MEM 421.156250 1701179092.5469
MEM 421.156250 1701179092.6513
MEM 422.562500 1701179092.7593
MEM 427.093750 1701179092.8672
MEM 427.109375 1701179092.9750
MEM 427.109375 1701179093.0833
MEM 427.109375 1701179093.1914
MEM 427.109375 1701179093.2950
MEM 427.109375 1701179093.4003
MEM 427.109375 1701179093.5083
MEM 427.109375 1701179093.6164
MEM 427.109375 1701179093.7203
MEM 427.109375 1701179093.8283
MEM 427.109375 1701179093.9366
MEM 426.109375 1701179094.0446
MEM 426.109375 1701179094.1527
MEM 426.109375 1701179094.2607
MEM 426.109375 1701179094.3687
MEM 426.109375 1701179094.4723
MEM 426.109375 1701179094.5796
MEM 426.109375 1701179094.6876
MEM 426.109375 1701179094.7957
MEM 426.109375 1701179094.9037
MEM 426.109375 1701179095.0117
MEM 426.109375 1701179095.1203
MEM 426.109375 1701179095.2285
MEM 426.109375 1701179095.3365
MEM 426.109375 1701179095.4445
MEM 426.125000 1701179095.5525
MEM 426.125000 1701179095.6608
MEM 426.140625 1701179095.7693
MEM 426.140625 1701179095.8773
MEM 426.140625 1701179095.9852
MEM 426.140625 1701179096.0883
MEM 426.140625 1701179096.1963
MEM 426.140625 1701179096.3043
MEM 426.140625 1701179096.4125
MEM 426.140625 1701179096.5204
MEM 426.140625 1701179096.6292
MEM 426.140625 1701179096.7377
MEM 426.140625 1701179096.8461
MEM 426.140625 1701179096.9541
MEM 426.140625 1701179097.0621
MEM 426.140625 1701179097.1701
MEM 426.140625 1701179097.2780
MEM 426.140625 1701179097.3861
MEM 426.140625 1701179097.4945
MEM 426.140625 1701179097.6025
MEM 426.140625 1701179097.7104
MEM 426.140625 1701179097.8184
MEM 426.140625 1701179097.9264
MEM 426.140625 1701179098.0344
MEM 426.140625 1701179098.1424
MEM 426.140625 1701179098.2517
MEM 426.140625 1701179098.3599
MEM 426.140625 1701179098.4678
MEM 426.140625 1701179098.5709
MEM 426.140625 1701179098.6789
MEM 426.140625 1701179098.7868
MEM 426.140625 1701179098.8948
MEM 426.171875 1701179099.0028
MEM 426.171875 1701179099.1109
MEM 426.171875 1701179099.2188
MEM 426.171875 1701179099.3268
MEM 426.171875 1701179099.4348
MEM 426.171875 1701179099.5428
MEM 426.171875 1701179099.6507
MEM 426.171875 1701179099.7555
MEM 426.171875 1701179099.8637
MEM 426.171875 1701179099.9718
MEM 426.171875 1701179100.0795
MEM 426.171875 1701179100.1874
MEM 426.171875 1701179100.2954
MEM 426.171875 1701179100.4002
MEM 426.171875 1701179100.5041
MEM 426.171875 1701179100.6121
MEM 426.171875 1701179100.7201
MEM 426.171875 1701179100.8281
MEM 426.171875 1701179100.9362
MEM 426.171875 1701179101.0445
MEM 426.171875 1701179101.1526
MEM 426.171875 1701179101.2609
MEM 426.171875 1701179101.3690
MEM 426.171875 1701179101.4770
MEM 426.171875 1701179101.5850
MEM 426.171875 1701179101.6928
MEM 426.171875 1701179101.7984
MEM 426.171875 1701179101.9065
MEM 426.171875 1701179102.0145
MEM 426.171875 1701179102.1228
MEM 426.171875 1701179102.2270
MEM 426.171875 1701179102.3350
MEM 426.171875 1701179102.4433
MEM 426.171875 1701179102.5515
MEM 426.171875 1701179102.6595
MEM 426.171875 1701179102.7673
MEM 426.171875 1701179102.8753
MEM 426.171875 1701179102.9817
MEM 426.171875 1701179103.0898
MEM 426.171875 1701179103.1977
MEM 426.171875 1701179103.3033
MEM 426.171875 1701179103.4112
MEM 426.250000 1701179103.5192
MEM 426.250000 1701179103.6272
MEM 426.265625 1701179103.7306
MEM 426.265625 1701179103.8389
MEM 426.265625 1701179103.9465
MEM 426.265625 1701179104.0546
MEM 425.265625 1701179104.1625
MEM 425.265625 1701179104.2708
MEM 425.265625 1701179104.3776
MEM 425.265625 1701179104.4855
MEM 425.265625 1701179104.5930
MEM 425.265625 1701179104.7010
MEM 425.265625 1701179104.8092
MEM 425.265625 1701179104.9172
MEM 425.265625 1701179105.0252
MEM 425.265625 1701179105.1333
MEM 425.265625 1701179105.2410
MEM 425.265625 1701179105.3443
MEM 425.265625 1701179105.4523
MEM 425.265625 1701179105.5602
MEM 425.265625 1701179105.6683
MEM 425.265625 1701179105.7764
MEM 425.265625 1701179105.8851
MEM 425.265625 1701179105.9896
MEM 425.265625 1701179106.0975
MEM 425.265625 1701179106.2054
MEM 425.265625 1701179106.3124
MEM 425.265625 1701179106.4204
MEM 425.265625 1701179106.5283
MEM 425.265625 1701179106.6363
MEM 425.265625 1701179106.7443
MEM 425.265625 1701179106.8523
MEM 425.265625 1701179106.9607
MEM 425.265625 1701179107.0689
MEM 425.265625 1701179107.1770
MEM 425.265625 1701179107.2803
MEM 425.265625 1701179107.3887
MEM 424.343750 1701179107.4965
MEM 424.343750 1701179107.6050
MEM 424.406250 1701179107.7133
MEM 424.406250 1701179107.8215
MEM 424.406250 1701179107.9295
MEM 424.406250 1701179108.0374
MEM 423.406250 1701179108.1456
MEM 423.406250 1701179108.2537
MEM 423.406250 1701179108.3616
MEM 423.406250 1701179108.4696
MEM 423.406250 1701179108.5776
MEM 423.406250 1701179108.6828
MEM 423.406250 1701179108.7907
MEM 423.406250 1701179108.8986
MEM 423.406250 1701179109.0066
MEM 423.406250 1701179109.1119
MEM 424.359375 1701179109.2200
MEM 424.359375 1701179109.3246
MEM 424.359375 1701179109.4326
MEM 424.359375 1701179109.5404
MEM 425.203125 1701179109.6484
MEM 425.203125 1701179109.7566
MEM 425.203125 1701179109.8651
MEM 425.203125 1701179109.9730
MEM 425.203125 1701179110.0810
MEM 425.203125 1701179110.1889
MEM 425.203125 1701179110.2969
MEM 425.203125 1701179110.4047
MEM 425.203125 1701179110.5128
MEM 425.203125 1701179110.6208
MEM 425.203125 1701179110.7288
MEM 425.203125 1701179110.8367
MEM 425.203125 1701179110.9450
MEM 425.203125 1701179111.0531
MEM 425.203125 1701179111.1610
MEM 425.203125 1701179111.2664
MEM 425.203125 1701179111.3717
MEM 425.203125 1701179111.4750
MEM 425.203125 1701179111.5819
MEM 425.203125 1701179111.6900
MEM 425.203125 1701179111.7980
MEM 425.203125 1701179111.9060
MEM 425.203125 1701179112.0140
MEM 425.203125 1701179112.1220
MEM 425.203125 1701179112.2300
MEM 425.203125 1701179112.3380
MEM 425.203125 1701179112.4460
MEM 425.203125 1701179112.5539
MEM 425.203125 1701179112.6620
MEM 425.296875 1701179112.7695
MEM 425.296875 1701179112.8776
MEM 425.296875 1701179112.9856
MEM 425.296875 1701179113.0936
MEM 425.296875 1701179113.1975
MEM 421.296875 1701179113.3055
MEM 421.296875 1701179113.4135
MEM 421.296875 1701179113.5214
MEM 421.296875 1701179113.6270
MEM 421.296875 1701179113.7350
MEM 420.296875 1701179113.8401
MEM 419.296875 1701179113.9486
MEM 418.281250 1701179114.0557
MEM 416.281250 1701179114.1636
MEM 416.281250 1701179114.2716
MEM 416.281250 1701179114.3796
MEM 416.281250 1701179114.4857
MEM 416.281250 1701179114.5938
MEM 416.281250 1701179114.7019
MEM 416.281250 1701179114.8099
MEM 416.281250 1701179114.9178
MEM 416.281250 1701179115.0266
MEM 416.281250 1701179115.1297
MEM 416.281250 1701179115.2384
MEM 416.281250 1701179115.3464
MEM 416.281250 1701179115.4543
MEM 416.281250 1701179115.5622
MEM 416.281250 1701179115.6701
MEM 416.281250 1701179115.7782
MEM 416.281250 1701179115.8861
MEM 413.671875 1701179115.9939
MEM 413.671875 1701179116.1019
MEM 413.671875 1701179116.2098
MEM 413.671875 1701179116.3178
MEM 413.671875 1701179116.4258
MEM 413.671875 1701179116.5337
MEM 413.671875 1701179116.6417
MEM 413.671875 1701179116.7496
MEM 413.671875 1701179116.8576
MEM 413.671875 1701179116.9638
MEM 413.671875 1701179117.0719
MEM 413.671875 1701179117.1799
MEM 413.671875 1701179117.2879
MEM 413.671875 1701179117.3959
MEM 413.671875 1701179117.5039
MEM 413.671875 1701179117.6119
MEM 413.671875 1701179117.7163
MEM 413.671875 1701179117.8243
MEM 413.671875 1701179117.9312
MEM 413.671875 1701179118.0395
MEM 413.671875 1701179118.1475
MEM 413.671875 1701179118.2552
MEM 413.671875 1701179118.3631
MEM 413.718750 1701179118.4710
MEM 414.718750 1701179118.5789
MEM 414.718750 1701179118.6868
MEM 414.718750 1701179118.7948
MEM 414.718750 1701179118.9028
MEM 415.609375 1701179119.0108
MEM 415.609375 1701179119.1188
MEM 415.609375 1701179119.2267
MEM 415.609375 1701179119.3346
MEM 415.609375 1701179119.4426
MEM 415.609375 1701179119.5504
MEM 420.171875 1701179119.6583
MEM 431.484375 1701179119.7665
MEM 431.484375 1701179119.8719
MEM 422.500000 1701179119.9799
MEM 422.500000 1701179120.0872
MEM 422.500000 1701179120.1951
MEM 421.500000 1701179120.3033
MEM 417.500000 1701179120.4115
MEM 417.500000 1701179120.5195
MEM 417.500000 1701179120.6241
MEM 417.500000 1701179120.7323
MEM 417.500000 1701179120.8402
MEM 420.078125 1701179120.9483
MEM 423.640625 1701179121.0563
MEM 423.656250 1701179121.1643
MEM 420.640625 1701179121.2722
MEM 420.640625 1701179121.3801
MEM 420.640625 1701179121.4880
MEM 419.640625 1701179121.5962
MEM 419.640625 1701179121.7042
MEM 419.640625 1701179121.8121
MEM 419.640625 1701179121.9201
MEM 419.671875 1701179122.0280
MEM 419.093750 1701179122.1361
MEM 419.093750 1701179122.2440
MEM 426.750000 1701179122.3519
MEM 432.281250 1701179122.4599
MEM 426.296875 1701179122.5678
MEM 426.296875 1701179122.6756
MEM 427.718750 1701179122.7835
MEM 427.718750 1701179122.8882
MEM 421.718750 1701179122.9922
