CMDLINE python RQAOA_run_recalculations_v2.py
MEM 3427.886719 1706517017.2208
MEM 3428.000000 1706517017.3641
MEM 3428.281250 1706517017.5088
MEM 3428.531250 1706517017.6525
MEM 3428.855469 1706517017.7963
MEM 3428.992188 1706517017.9405
MEM 3429.210938 1706517018.0836
MEM 3429.367188 1706517018.2277
MEM 3429.632812 1706517018.3715
MEM 3429.718750 1706517018.5154
MEM 3429.890625 1706517018.6592
MEM 3430.312500 1706517018.8038
MEM 3430.417969 1706517018.9473
MEM 3430.738281 1706517019.0904
MEM 3431.218750 1706517019.2357
MEM 3431.468750 1706517019.3802
MEM 3431.718750 1706517019.5248
MEM 3431.945312 1706517019.6756
MEM 3432.148438 1706517019.8201
MEM 3432.148438 1706517019.9627
MEM 3432.386719 1706517020.1016
MEM 3432.386719 1706517020.2408
MEM 3432.386719 1706517020.3798
MEM 3432.386719 1706517020.5187
MEM 3432.746094 1706517020.6573
MEM 3432.875000 1706517020.7959
MEM 3433.257812 1706517020.9389
MEM 3433.710938 1706517021.0775
MEM 3433.777344 1706517021.2166
MEM 3433.968750 1706517021.3551
MEM 3434.175781 1706517021.4939
MEM 3434.519531 1706517021.6351
MEM 3434.636719 1706517021.7774
MEM 3434.781250 1706517021.9158
MEM 3435.015625 1706517022.0545
MEM 3435.449219 1706517022.1929
MEM 3435.542969 1706517022.3331
MEM 3435.792969 1706517022.4720
MEM 3435.792969 1706517022.6101
MEM 3435.886719 1706517022.7482
MEM 3435.968750 1706517022.8877
MEM 3436.070312 1706517023.0257
MEM 3436.402344 1706517023.1628
MEM 3436.664062 1706517023.3009
MEM 3436.992188 1706517023.4421
MEM 3437.292969 1706517023.5821
MEM 3437.628906 1706517023.7219
MEM 3437.812500 1706517023.8612
MEM 3437.929688 1706517024.0001
MEM 3438.089844 1706517024.1439
MEM 3438.144531 1706517024.2818
MEM 3438.378906 1706517024.4206
MEM 3438.519531 1706517024.5597
MEM 3438.566406 1706517024.6989
MEM 3438.617188 1706517024.8391
MEM 3439.050781 1706517024.9781
MEM 3439.082031 1706517025.1175
MEM 3439.132812 1706517025.2770
MEM 3439.304688 1706517025.4183
MEM 3439.304688 1706517025.6063
MEM 3439.460938 1706517025.7452
MEM 3439.667969 1706517025.8821
MEM 3439.886719 1706517026.0194
MEM 3439.972656 1706517026.1569
MEM 3440.281250 1706517026.2949
MEM 3440.386719 1706517026.4331
MEM 3440.386719 1706517026.5703
MEM 3440.609375 1706517026.7081
MEM 3440.671875 1706517026.8463
MEM 3440.976562 1706517026.9854
MEM 3441.097656 1706517027.1251
MEM 3441.097656 1706517027.2650
MEM 3441.187500 1706517027.4050
MEM 3441.320312 1706517027.5423
MEM 3441.320312 1706517027.6813
MEM 3441.480469 1706517027.8190
MEM 3441.535156 1706517027.9567
MEM 3441.917969 1706517028.0942
MEM 3442.199219 1706517028.2320
MEM 3442.523438 1706517028.3697
MEM 3442.605469 1706517028.5161
MEM 3443.031250 1706517028.6539
MEM 3443.253906 1706517028.7925
MEM 3443.410156 1706517028.9307
MEM 3443.410156 1706517029.0685
MEM 3443.574219 1706517029.2068
MEM 3443.636719 1706517029.3452
MEM 3443.878906 1706517029.4844
MEM 3443.945312 1706517029.6234
MEM 3444.093750 1706517029.7625
MEM 3444.355469 1706517029.9031
MEM 3444.750000 1706517030.0417
MEM 3444.867188 1706517030.1879
MEM 3445.031250 1706517030.3351
MEM 3445.281250 1706517030.4746
MEM 3445.281250 1706517030.6135
MEM 3445.632812 1706517030.7517
MEM 3445.667969 1706517030.8905
MEM 3445.910156 1706517031.0286
MEM 3446.199219 1706517031.1655
MEM 3446.234375 1706517031.3039
MEM 3446.648438 1706517031.4421
MEM 3446.648438 1706517031.5807
MEM 3446.839844 1706517031.7189
MEM 3446.984375 1706517031.8566
MEM 3447.179688 1706517031.9940
MEM 3447.312500 1706517032.1334
MEM 3447.484375 1706517032.2730
MEM 3447.632812 1706517032.4128
MEM 3447.738281 1706517032.5510
MEM 3447.828125 1706517032.6887
MEM 3448.003906 1706517032.8338
MEM 3448.003906 1706517032.9720
MEM 3448.210938 1706517033.1116
MEM 3448.363281 1706517033.2498
MEM 3448.492188 1706517033.3885
MEM 3448.625000 1706517033.5263
MEM 3448.972656 1706517033.6657
MEM 3449.015625 1706517033.8046
MEM 3449.261719 1706517033.9466
MEM 3449.523438 1706517034.0893
MEM 3449.730469 1706517034.2327
MEM 3449.921875 1706517034.3764
MEM 3450.101562 1706517034.5208
MEM 3450.253906 1706517034.6660
MEM 3450.562500 1706517034.8101
MEM 3450.718750 1706517034.9548
MEM 3450.796875 1706517035.0948
MEM 3450.910156 1706517035.2327
MEM 3450.953125 1706517035.3718
MEM 3451.195312 1706517035.5106
MEM 3451.246094 1706517035.6490
MEM 3451.328125 1706517035.7867
MEM 3451.460938 1706517035.9259
MEM 3451.824219 1706517036.0646
MEM 3451.894531 1706517036.2095
MEM 3452.046875 1706517036.3546
MEM 3452.242188 1706517036.4938
MEM 3452.363281 1706517036.6326
MEM 3452.464844 1706517036.7764
MEM 3452.531250 1706517036.9187
MEM 3452.761719 1706517037.0626
MEM 3452.828125 1706517037.2065
MEM 3453.179688 1706517037.3497
MEM 3453.449219 1706517037.4916
MEM 3453.644531 1706517037.6343
MEM 3454.128906 1706517037.7771
MEM 3454.292969 1706517037.9206
MEM 3454.750000 1706517038.0645
MEM 3454.984375 1706517038.2073
MEM 3455.132812 1706517038.3500
MEM 3455.351562 1706517038.4942
MEM 3455.351562 1706517038.6379
MEM 3455.351562 1706517038.7813
MEM 3455.351562 1706517038.9229
MEM 3455.546875 1706517039.0675
MEM 3455.546875 1706517039.2116
MEM 3455.546875 1706517039.3637
MEM 3455.761719 1706517039.5077
MEM 3455.976562 1706517039.6524
MEM 3455.976562 1706517039.7971
MEM 3456.425781 1706517039.9414
MEM 3456.671875 1706517040.0855
MEM 3456.671875 1706517040.2332
MEM 3457.105469 1706517040.3771
MEM 3457.105469 1706517040.5210
MEM 3457.339844 1706517040.6646
MEM 3457.593750 1706517040.8084
MEM 3458.035156 1706517040.9526
MEM 3458.035156 1706517041.0938
MEM 3458.035156 1706517041.2375
MEM 3458.035156 1706517041.3811
MEM 3458.265625 1706517041.5237
MEM 3458.503906 1706517041.6676
MEM 3458.503906 1706517041.8110
MEM 3458.503906 1706517041.9550
MEM 3458.902344 1706517042.0987
MEM 3459.027344 1706517042.2397
MEM 3459.246094 1706517042.3783
MEM 3459.246094 1706517042.5164
MEM 3459.406250 1706517042.6542
MEM 3459.406250 1706517042.7929
MEM 3459.652344 1706517042.9316
MEM 3459.898438 1706517043.0699
MEM 3460.144531 1706517043.2083
MEM 3460.144531 1706517043.3467
MEM 3460.382812 1706517043.4856
MEM 3460.628906 1706517043.6250
MEM 3460.628906 1706517043.7647
MEM 3461.097656 1706517043.9098
MEM 3461.097656 1706517044.0479
MEM 3461.582031 1706517044.1861
MEM 3461.972656 1706517044.3234
MEM 3461.972656 1706517044.4636
MEM 3462.230469 1706517044.6025
MEM 3462.230469 1706517044.7430
MEM 3462.476562 1706517044.8816
MEM 3462.734375 1706517045.0211
MEM 3462.878906 1706517045.1603
MEM 3462.878906 1706517045.3033
MEM 3462.878906 1706517045.4459
MEM 3463.492188 1706517045.5883
MEM 3463.656250 1706517045.7305
MEM 3463.656250 1706517045.8729
MEM 3463.859375 1706517046.0225
MEM 3464.058594 1706517046.1655
MEM 3464.296875 1706517046.3058
MEM 3464.554688 1706517046.4444
MEM 3464.554688 1706517046.5836
MEM 3464.554688 1706517046.7211
MEM 3464.800781 1706517046.8592
MEM 3464.800781 1706517046.9981
MEM 3464.800781 1706517047.1367
MEM 3465.308594 1706517047.2759
MEM 3465.566406 1706517047.4157
MEM 3465.566406 1706517047.5542
MEM 3465.566406 1706517047.7003
MEM 3465.820312 1706517047.8442
MEM 3465.820312 1706517047.9893
MEM 3465.820312 1706517048.1331
MEM 3466.062500 1706517048.2774
MEM 3466.062500 1706517048.4221
MEM 3466.316406 1706517048.5655
MEM 3466.562500 1706517048.7098
MEM 3466.562500 1706517048.8544
MEM 3466.812500 1706517048.9995
MEM 3467.066406 1706517049.1446
MEM 3467.582031 1706517049.2873
MEM 3467.582031 1706517049.4355
MEM 3467.839844 1706517049.5785
MEM 3468.085938 1706517049.7173
MEM 3468.335938 1706517049.8571
MEM 3468.335938 1706517049.9955
MEM 3468.593750 1706517050.1337
MEM 3469.097656 1706517050.2719
MEM 3469.097656 1706517050.4099
MEM 3469.097656 1706517050.5479
MEM 3469.355469 1706517050.6854
MEM 3469.355469 1706517050.8292
MEM 3469.613281 1706517050.9725
MEM 3470.128906 1706517051.1157
MEM 3470.128906 1706517051.2593
MEM 3470.378906 1706517051.4036
MEM 3470.378906 1706517051.5470
MEM 3470.378906 1706517051.6907
MEM 3470.378906 1706517051.8413
MEM 3470.378906 1706517051.9821
MEM 3470.621094 1706517052.1198
MEM 3470.621094 1706517052.2583
MEM 3470.621094 1706517052.3973
MEM 3470.621094 1706517052.5355
MEM 3470.621094 1706517052.6762
MEM 3470.867188 1706517052.8149
MEM 3471.105469 1706517052.9525
MEM 3471.453125 1706517053.0922
MEM 3471.472656 1706517053.2320
MEM 3471.863281 1706517053.3705
MEM 3472.015625 1706517053.5081
MEM 3472.171875 1706517053.6464
MEM 3472.175781 1706517053.7850
MEM 3472.484375 1706517053.9231
MEM 3472.519531 1706517054.0621
MEM 3472.769531 1706517054.2018
MEM 3472.859375 1706517054.3405
MEM 3473.109375 1706517054.4792
MEM 3473.359375 1706517054.6191
MEM 3473.359375 1706517054.7589
MEM 3473.609375 1706517054.8977
MEM 3473.609375 1706517055.0360
MEM 3473.609375 1706517055.1730
MEM 3473.609375 1706517055.3106
MEM 3473.847656 1706517055.4484
MEM 3473.847656 1706517055.5858
MEM 3474.101562 1706517055.7236
MEM 3474.195312 1706517055.8611
MEM 3474.472656 1706517055.9983
MEM 3474.957031 1706517056.1354
MEM 3474.960938 1706517056.2742
MEM 3475.253906 1706517056.4126
MEM 3475.292969 1706517056.5511
MEM 3475.292969 1706517056.6903
MEM 3475.542969 1706517056.8297
MEM 3475.597656 1706517056.9689
MEM 3475.699219 1706517057.1085
MEM 3475.738281 1706517057.2453
MEM 3476.101562 1706517057.3845
MEM 3476.144531 1706517057.5244
MEM 3476.613281 1706517057.6657
MEM 3476.664062 1706517057.8045
MEM 3476.664062 1706517057.9448
MEM 3476.664062 1706517058.0849
MEM 3476.699219 1706517058.2245
MEM 3476.902344 1706517058.3639
MEM 3477.000000 1706517058.5041
MEM 3477.171875 1706517058.6431
MEM 3477.484375 1706517058.7824
MEM 3477.765625 1706517058.9214
MEM 3478.070312 1706517059.0596
MEM 3478.312500 1706517059.1979
MEM 3478.742188 1706517059.3359
MEM 3478.828125 1706517059.4739
MEM 3479.117188 1706517059.6177
MEM 3479.355469 1706517059.7565
MEM 3479.636719 1706517059.8962
MEM 3479.875000 1706517060.0349
MEM 3479.937500 1706517060.1733
MEM 3480.179688 1706517060.3198
MEM 3480.367188 1706517060.4616
MEM 3480.535156 1706517060.6036
MEM 3480.648438 1706517060.7453
MEM 3480.734375 1706517060.8884
MEM 3480.855469 1706517061.0328
MEM 3480.855469 1706517061.1773
MEM 3481.050781 1706517061.3210
MEM 3481.054688 1706517061.4723
MEM 3481.363281 1706517061.6343
MEM 3481.503906 1706517061.7794
MEM 3481.566406 1706517061.9240
MEM 3481.824219 1706517062.0667
MEM 3481.929688 1706517062.2111
MEM 3482.175781 1706517062.3555
MEM 3482.335938 1706517062.4990
MEM 3482.585938 1706517062.6666
MEM 3482.753906 1706517062.8097
MEM 3483.179688 1706517062.9526
MEM 3483.484375 1706517063.0964
MEM 3483.839844 1706517063.2407
MEM 3484.082031 1706517063.3833
MEM 3484.281250 1706517063.5259
MEM 3484.566406 1706517063.6686
MEM 3484.761719 1706517063.8118
MEM 3485.070312 1706517063.9551
MEM 3485.214844 1706517064.0968
MEM 3485.648438 1706517064.2399
MEM 3485.980469 1706517064.3811
MEM 3486.050781 1706517064.5239
MEM 3486.195312 1706517064.6668
MEM 3486.417969 1706517064.8096
MEM 3486.515625 1706517064.9501
MEM 3486.621094 1706517065.0932
MEM 3486.675781 1706517065.2365
MEM 3486.859375 1706517065.3752
MEM 3486.988281 1706517065.5155
MEM 3487.082031 1706517065.6554
MEM 3487.316406 1706517065.7922
MEM 3487.507812 1706517065.9308
MEM 3487.730469 1706517066.0824
MEM 3487.984375 1706517066.2232
MEM 3488.101562 1706517066.3661
MEM 3488.101562 1706517066.5094
MEM 3488.214844 1706517066.6532
MEM 3488.488281 1706517066.7963
MEM 3488.570312 1706517066.9462
MEM 3488.605469 1706517067.0905
MEM 3488.917969 1706517067.2344
MEM 3488.917969 1706517067.3775
MEM 3489.000000 1706517067.5208
MEM 3489.175781 1706517067.6646
MEM 3489.484375 1706517067.8090
MEM 3489.875000 1706517067.9528
MEM 3489.941406 1706517068.0960
MEM 3490.332031 1706517068.2405
MEM 3490.640625 1706517068.3840
MEM 3490.878906 1706517068.5277
MEM 3490.976562 1706517068.6729
MEM 3491.238281 1706517068.8115
MEM 3491.445312 1706517068.9504
MEM 3491.742188 1706517069.0885
MEM 3491.957031 1706517069.2291
MEM 3492.492188 1706517069.3681
MEM 3492.496094 1706517069.5060
MEM 3492.707031 1706517069.6434
MEM 3493.027344 1706517069.7805
MEM 3493.160156 1706517069.9177
MEM 3493.351562 1706517070.0622
MEM 3493.535156 1706517070.1994
MEM 3493.683594 1706517070.3370
MEM 3494.019531 1706517070.4739
MEM 3494.125000 1706517070.6117
MEM 3494.246094 1706517070.7498
MEM 3494.316406 1706517070.8904
MEM 3494.433594 1706517071.0282
MEM 3494.691406 1706517071.1678
MEM 3494.742188 1706517071.3061
MEM 3494.882812 1706517071.4462
MEM 3495.097656 1706517071.5837
MEM 3495.117188 1706517071.7216
MEM 3495.277344 1706517071.8593
MEM 3495.316406 1706517071.9960
MEM 3495.500000 1706517072.1339
MEM 3495.660156 1706517072.2723
MEM 3495.957031 1706517072.4117
MEM 3496.500000 1706517072.5502
MEM 3496.578125 1706517072.6880
MEM 3496.769531 1706517072.8263
MEM 3497.031250 1706517072.9646
MEM 3497.250000 1706517073.1031
MEM 3497.550781 1706517073.2419
MEM 3497.695312 1706517073.3817
MEM 3497.714844 1706517073.5223
MEM 3497.886719 1706517073.6639
MEM 3498.003906 1706517073.8105
MEM 3498.003906 1706517073.9621
MEM 3498.093750 1706517074.1067
MEM 3498.210938 1706517074.2491
MEM 3498.320312 1706517074.3919
MEM 3498.695312 1706517074.5332
MEM 3499.210938 1706517074.6798
MEM 3499.250000 1706517074.8206
MEM 3499.593750 1706517074.9601
MEM 3499.867188 1706517075.0981
MEM 3500.128906 1706517075.2375
MEM 3500.128906 1706517075.3759
MEM 3500.312500 1706517075.5149
MEM 3500.449219 1706517075.6531
MEM 3500.515625 1706517075.7968
MEM 3500.699219 1706517075.9359
MEM 3500.699219 1706517076.0753
MEM 3500.808594 1706517076.2140
MEM 3500.980469 1706517076.3544
MEM 3501.125000 1706517076.5026
MEM 3501.371094 1706517076.6424
MEM 3501.460938 1706517076.7821
MEM 3501.804688 1706517076.9220
MEM 3501.804688 1706517077.0615
MEM 3501.816406 1706517077.2013
MEM 3501.839844 1706517077.3412
MEM 3501.949219 1706517077.4806
MEM 3502.125000 1706517077.6211
MEM 3502.144531 1706517077.7616
MEM 3502.421875 1706517077.9013
MEM 3502.453125 1706517078.0413
MEM 3502.726562 1706517078.1797
MEM 3502.878906 1706517078.3181
MEM 3503.148438 1706517078.4565
MEM 3503.199219 1706517078.5965
MEM 3503.492188 1706517078.7325
MEM 3503.761719 1706517078.8718
MEM 3503.988281 1706517079.0104
MEM 3504.222656 1706517079.1488
MEM 3504.476562 1706517079.2884
MEM 3504.804688 1706517079.4293
MEM 3504.855469 1706517079.5699
MEM 3505.074219 1706517079.7233
MEM 3505.160156 1706517079.8666
MEM 3505.265625 1706517080.0099
MEM 3505.351562 1706517080.1529
MEM 3505.503906 1706517080.2934
MEM 3505.503906 1706517080.4361
MEM 3505.597656 1706517080.5793
MEM 3505.722656 1706517080.7225
MEM 3505.785156 1706517080.8640
MEM 3505.808594 1706517081.0072
MEM 3505.875000 1706517081.1600
MEM 3505.953125 1706517081.3060
MEM 3506.164062 1706517081.4475
MEM 3506.351562 1706517081.5910
MEM 3506.371094 1706517081.8071
MEM 3506.812500 1706517081.9511
MEM 3506.992188 1706517082.0917
MEM 3507.398438 1706517082.2298
MEM 3507.398438 1706517082.3754
MEM 3507.613281 1706517082.5164
MEM 3507.800781 1706517082.6550
MEM 3508.082031 1706517082.7941
MEM 3508.289062 1706517082.9329
MEM 3508.550781 1706517083.0712
MEM 3508.621094 1706517083.2084
MEM 3508.890625 1706517083.3460
MEM 3508.933594 1706517083.4849
MEM 3509.132812 1706517083.6244
MEM 3509.335938 1706517083.7647
MEM 3509.335938 1706517083.9009
MEM 3509.347656 1706517084.0397
MEM 3509.347656 1706517084.1765
MEM 3509.433594 1706517084.3144
MEM 3509.570312 1706517084.4533
MEM 3509.625000 1706517084.5922
MEM 3510.132812 1706517084.7311
MEM 3510.246094 1706517084.8706
MEM 3510.277344 1706517085.0090
MEM 3510.277344 1706517085.1470
MEM 3510.523438 1706517085.2855
MEM 3510.523438 1706517085.4238
MEM 3510.617188 1706517085.5682
MEM 3510.816406 1706517085.7105
MEM 3511.000000 1706517085.8487
MEM 3511.144531 1706517085.9869
MEM 3511.355469 1706517086.1260
MEM 3511.449219 1706517086.2647
MEM 3511.511719 1706517086.4036
MEM 3511.742188 1706517086.5439
MEM 3512.074219 1706517086.6869
MEM 3512.171875 1706517086.8265
MEM 3512.453125 1706517086.9658
MEM 3512.460938 1706517087.1042
MEM 3512.531250 1706517087.2414
MEM 3512.617188 1706517087.3815
MEM 3512.742188 1706517087.5214
MEM 3512.820312 1706517087.6621
MEM 3512.878906 1706517087.8030
MEM 3513.082031 1706517087.9442
MEM 3513.082031 1706517088.0960
MEM 3513.195312 1706517088.2409
MEM 3513.382812 1706517088.3864
MEM 3513.449219 1706517088.5317
MEM 3513.960938 1706517088.6757
MEM 3513.976562 1706517088.8204
MEM 3514.250000 1706517088.9643
MEM 3514.453125 1706517089.1078
MEM 3514.476562 1706517089.2516
MEM 3514.835938 1706517089.3950
MEM 3514.957031 1706517089.5398
MEM 3514.957031 1706517089.6838
MEM 3514.968750 1706517089.8292
MEM 3515.496094 1706517089.9778
MEM 3515.632812 1706517090.1217
MEM 3515.660156 1706517090.2683
MEM 3515.875000 1706517090.4053
MEM 3515.875000 1706517090.5441
MEM 3515.953125 1706517090.6815
MEM 3516.195312 1706517090.8230
MEM 3516.195312 1706517090.9640
MEM 3516.195312 1706517091.1059
MEM 3516.453125 1706517091.2477
MEM 3516.453125 1706517091.3891
MEM 3516.453125 1706517091.5307
MEM 3516.710938 1706517091.6728
MEM 3516.808594 1706517091.8224
MEM 3516.957031 1706517091.9693
MEM 3517.472656 1706517092.1102
MEM 3517.625000 1706517092.2504
MEM 3517.738281 1706517092.3893
MEM 3517.777344 1706517092.5304
MEM 3518.062500 1706517092.6705
MEM 3518.187500 1706517092.8099
MEM 3518.312500 1706517092.9485
MEM 3518.718750 1706517093.0869
MEM 3518.804688 1706517093.2251
MEM 3518.910156 1706517093.3631
MEM 3519.000000 1706517093.5017
MEM 3519.578125 1706517093.6415
MEM 3519.734375 1706517093.7813
MEM 3519.859375 1706517093.9193
MEM 3520.273438 1706517094.0576
MEM 3520.496094 1706517094.1945
MEM 3520.496094 1706517094.3324
MEM 3520.531250 1706517094.4709
MEM 3520.695312 1706517094.6107
MEM 3520.695312 1706517094.7503
MEM 3520.832031 1706517094.9014
MEM 3520.832031 1706517095.0438
MEM 3520.910156 1706517095.1865
MEM 3521.085938 1706517095.3265
MEM 3521.085938 1706517095.4689
MEM 3521.281250 1706517095.6133
MEM 3521.527344 1706517095.7574
MEM 3521.632812 1706517095.9008
MEM 3522.050781 1706517096.0446
MEM 3522.140625 1706517096.1875
MEM 3522.605469 1706517096.3323
MEM 3522.660156 1706517096.4756
MEM 3523.085938 1706517096.6203
MEM 3523.515625 1706517096.7637
MEM 3523.796875 1706517096.9071
MEM 3523.988281 1706517097.0503
MEM 3523.988281 1706517097.1941
MEM 3524.246094 1706517097.3350
MEM 3524.246094 1706517097.4734
MEM 3524.503906 1706517097.6134
MEM 3524.503906 1706517097.7633
MEM 3524.777344 1706517097.9068
MEM 3524.921875 1706517098.0438
MEM 3525.007812 1706517098.1813
MEM 3525.378906 1706517098.3196
MEM 3525.691406 1706517098.4583
MEM 3525.800781 1706517098.5969
MEM 3526.308594 1706517098.7341
MEM 3526.515625 1706517098.8713
MEM 3526.515625 1706517099.0090
MEM 3526.679688 1706517099.1466
MEM 3526.878906 1706517099.2842
MEM 3527.019531 1706517099.4215
MEM 3527.308594 1706517099.5610
MEM 3527.585938 1706517099.7002
MEM 3527.746094 1706517099.8410
MEM 3528.136719 1706517099.9805
MEM 3528.375000 1706517100.1202
MEM 3528.375000 1706517100.2603
MEM 3528.972656 1706517100.3993
MEM 3529.140625 1706517100.5374
MEM 3529.343750 1706517100.6762
MEM 3529.695312 1706517100.8143
MEM 3529.796875 1706517100.9587
MEM 3530.042969 1706517101.0964
MEM 3530.093750 1706517101.2341
MEM 3530.183594 1706517101.3787
MEM 3530.328125 1706517101.5223
MEM 3530.472656 1706517101.6646
MEM 3530.644531 1706517101.8083
MEM 3530.644531 1706517101.9523
MEM 3530.820312 1706517102.0960
MEM 3531.082031 1706517102.2390
MEM 3531.335938 1706517102.3819
MEM 3531.414062 1706517102.5252
MEM 3531.425781 1706517102.6688
MEM 3531.621094 1706517102.8120
MEM 3531.960938 1706517102.9546
MEM 3532.187500 1706517103.0988
MEM 3532.328125 1706517103.2432
MEM 3532.578125 1706517103.3876
MEM 3532.886719 1706517103.5366
MEM 3533.117188 1706517103.6799
MEM 3533.339844 1706517103.8243
MEM 3533.414062 1706517103.9686
MEM 3533.531250 1706517104.1126
MEM 3533.601562 1706517104.2513
MEM 3533.636719 1706517104.3896
MEM 3533.636719 1706517104.5287
MEM 3533.636719 1706517104.6670
MEM 3533.636719 1706517104.8063
MEM 3533.636719 1706517104.9444
MEM 3533.636719 1706517105.0880
MEM 3533.636719 1706517105.2390
MEM 3533.636719 1706517105.3774
MEM 3534.695312 1706517105.5161
MEM 3534.699219 1706517105.6550
MEM 3534.699219 1706517105.7940
MEM 3535.285156 1706517105.9327
MEM 3535.535156 1706517106.0697
MEM 3535.660156 1706517106.2087
MEM 3535.660156 1706517106.3484
MEM 3535.660156 1706517106.4864
MEM 3535.660156 1706517106.6246
MEM 3535.785156 1706517106.7648
MEM 3535.992188 1706517106.9132
MEM 3535.992188 1706517107.0584
MEM 3536.371094 1706517107.2007
MEM 3536.621094 1706517107.3378
MEM 3543.039062 1706517107.4768
MEM 3548.781250 1706517107.6155
MEM 3553.316406 1706517107.7521
MEM 3553.316406 1706517107.8903
MEM 3553.523438 1706517108.0274
MEM 3553.523438 1706517108.1647
MEM 3553.687500 1706517108.3035
MEM 3553.968750 1706517108.4418
MEM 3555.347656 1706517108.5787
MEM 3561.777344 1706517108.7153
MEM 3568.078125 1706517108.8540
MEM 3575.144531 1706517108.9929
MEM 3581.863281 1706517109.1304
MEM 3587.839844 1706517109.2687
MEM 3594.343750 1706517109.4070
MEM 3600.957031 1706517109.5455
MEM 3608.011719 1706517109.6819
MEM 3614.750000 1706517109.8208
MEM 3621.289062 1706517109.9587
MEM 3628.148438 1706517110.0970
MEM 3636.152344 1706517110.2344
MEM 3641.421875 1706517110.3722
MEM 3648.796875 1706517110.5097
MEM 3655.457031 1706517110.6484
MEM 3662.546875 1706517110.7878
MEM 3669.859375 1706517110.9283
MEM 3676.000000 1706517111.0682
MEM 3683.878906 1706517111.2083
MEM 3690.554688 1706517111.3521
MEM 3697.601562 1706517111.4949
MEM 3705.226562 1706517111.6349
MEM 3711.359375 1706517111.7740
MEM 3718.328125 1706517111.9130
MEM 3725.265625 1706517112.0513
MEM 3732.273438 1706517112.1902
MEM 3738.832031 1706517112.3288
MEM 3745.273438 1706517112.4671
MEM 3751.664062 1706517112.6049
MEM 3757.941406 1706517112.7436
MEM 3763.789062 1706517112.8831
MEM 3767.281250 1706517113.0214
MEM 3767.539062 1706517113.1639
MEM 3767.539062 1706517113.3019
MEM 3767.539062 1706517113.4397
MEM 3768.507812 1706517113.5778
MEM 3776.218750 1706517113.7177
MEM 3783.019531 1706517113.8554
MEM 3789.851562 1706517113.9944
MEM 3796.703125 1706517114.1353
MEM 3799.539062 1706517114.2771
MEM 3799.792969 1706517114.4191
MEM 3810.535156 1706517114.5589
MEM 3810.917969 1706517114.6986
MEM 3811.175781 1706517114.8388
MEM 3811.175781 1706517114.9787
MEM 3811.433594 1706517115.1198
MEM 3811.433594 1706517115.2589
MEM 3811.937500 1706517115.3977
MEM 3811.937500 1706517115.5385
MEM 3812.195312 1706517115.6814
MEM 3812.195312 1706517115.8210
MEM 3812.195312 1706517115.9588
MEM 3812.453125 1706517116.0972
MEM 3812.453125 1706517116.2349
MEM 3812.453125 1706517116.3793
MEM 3812.707031 1706517116.5177
MEM 3812.707031 1706517116.6598
MEM 3812.707031 1706517116.7962
MEM 3812.707031 1706517116.9346
MEM 3812.964844 1706517117.0720
MEM 3813.214844 1706517117.2099
MEM 3813.265625 1706517117.3465
MEM 3813.265625 1706517117.4848
MEM 3813.265625 1706517117.6235
MEM 3813.265625 1706517117.7629
MEM 3813.265625 1706517117.9019
MEM 3813.265625 1706517118.0412
MEM 3813.265625 1706517118.1806
MEM 3813.265625 1706517118.3200
MEM 3813.265625 1706517118.4599
MEM 3813.265625 1706517118.5994
MEM 3813.265625 1706517118.7398
MEM 3813.265625 1706517118.8799
MEM 3813.265625 1706517119.0199
MEM 3813.265625 1706517119.1595
MEM 3814.464844 1706517119.2997
MEM 3814.464844 1706517119.4386
MEM 3814.527344 1706517119.5828
MEM 3814.527344 1706517119.7225
MEM 3814.527344 1706517119.8614
MEM 3814.527344 1706517120.0008
MEM 3814.527344 1706517120.1387
MEM 3814.527344 1706517120.2770
MEM 3814.527344 1706517120.4156
MEM 3818.855469 1706517120.5547
MEM 3807.929688 1706517120.6934
MEM 3813.929688 1706517120.8355
MEM 3821.421875 1706517120.9825
MEM 3828.410156 1706517121.1231
MEM 3834.640625 1706517121.2620
MEM 3841.339844 1706517121.4097
MEM 3847.714844 1706517121.5519
MEM 3853.851562 1706517121.6944
MEM 3859.785156 1706517121.8376
MEM 3867.792969 1706517121.9852
MEM 3874.683594 1706517122.1294
MEM 3881.261719 1706517122.2734
MEM 3888.300781 1706517122.4167
MEM 3895.007812 1706517122.5594
MEM 3902.507812 1706517122.7093
MEM 3906.000000 1706517122.8527
MEM 3906.000000 1706517122.9907
MEM 3906.000000 1706517123.1287
MEM 3906.000000 1706517123.2663
MEM 3912.113281 1706517123.4049
MEM 3918.636719 1706517123.5430
MEM 3925.527344 1706517123.6818
MEM 3932.503906 1706517123.8208
MEM 3941.453125 1706517123.9592
MEM 3946.035156 1706517124.0989
MEM 3952.644531 1706517124.2374
MEM 3958.402344 1706517124.3760
MEM 3965.222656 1706517124.5156
MEM 3972.757812 1706517124.6555
MEM 3979.882812 1706517124.7957
MEM 3986.113281 1706517124.9343
MEM 3992.699219 1706517125.0722
MEM 3999.242188 1706517125.2116
MEM 4006.679688 1706517125.3507
MEM 4012.957031 1706517125.4890
MEM 4019.785156 1706517125.6265
MEM 4026.054688 1706517125.7654
MEM 4033.539062 1706517125.9025
MEM 4040.214844 1706517126.0400
MEM 4046.949219 1706517126.1811
MEM 4053.410156 1706517126.3311
MEM 4060.125000 1706517126.4746
